Hrapx,Hrapy,Lat,Lon,Globvalue
13125.73,15332.53,28.632225,-81.31754,
102189.95,148703.55,28.6614,-81.315,
102189.95,86114.25,28.6614,-81.315,
102189.95,83028.32,28.6614,-81.315,
102189.95,183589.36,28.6614,-81.315,
102189.95,110365.15,28.66422,-81.29548,
102189.95,150914.12,28.65275,-81.308885,
102189.95,91337.38,28.677694,-81.314919,
944.69,780.66,28.66633,-81.343825,
102189.95,97458.56,28.6614,-81.315,
102189.95,141646.72,28.6614,-81.315,
102189.95,115308.28,28.6614,-81.315,
102189.95,79514.41,28.6614,-81.315,
102189.95,89211.83,28.6614,-81.315,
102189.95,118002.11,28.6614,-81.315,
302316.03,490296.14,28.64701,-81.3212,
102189.95,110070.84,28.669178,-81.32061,
517762.43,775028.23,28.6614,-81.315,
60314.78,56331.95,28.6614,-81.315,
736676.02,1046921.23,28.6614,-81.315,
155510.4,182973.54,28.6614,-81.315,
387685.97,339287.26,28.6614,-81.315,
511040.6,461530.99,28.6614,-81.315,
211010.9,283102.35,28.6614,-81.315,
7448.51,6107.78,28.6614,-81.315,
296752.36,416580.66,28.63764,-81.32149,
782774.13,673794.75,28.6614,-81.315,
421344.16,611739.06,28.6614,-81.315,
1580163.7,1977401.05,28.682993,-81.321419,
722525.66,1144341.92,28.682993,-81.321419,
158053.79,180295.12,28.6614,-81.315,
795655.52,842121.8,28.63764,-81.32149,
145997.2,160903.51,28.63764,-81.32149,
139341.68,209413.82,28.6614,-81.315,
1235.36,1029.66,28.651884,-81.316887,
30702.4,39458.73,28.651884,-81.316887,
11354.44,10579.73,28.651884,-81.316887,
30202.81,40783.76,28.651884,-81.316887,
3524.42,3996.69,28.651884,-81.316887,
8502.2,8272.05,28.651884,-81.316887,
1308.03,1294.3,28.66633,-81.343825,
1962.05,2795.52,28.651884,-81.316887,
2743.23,1998.96,28.651884,-81.316887,
12389.96,18266.62,28.651884,-81.316887,
3969.51,5124.96,28.651884,-81.316887,
799.35,1166.42,28.6615,-81.306855,
16223.22,17369.39,28.6615,-81.306855,
34374.88,50876.55,28.6614,-81.315,
127.17,110.17,28.6615,-81.306855,
25343.11,33928.09,28.689722,-81.319359,
2270.89,2582.69,28.6615,-81.306855,
46489.62,59698.66,28.689722,-81.319359,
127.17,205.1,28.689722,-81.319359,
3660.67,3808.56,28.689722,-81.319359,
47007.38,62302.45,28.6615,-81.306855,
1071.86,1167.54,28.67427,-81.32752,
25433.94,19668.07,28.67427,-81.32752,
20950.3,21282.53,28.67427,-81.32752,
1744.04,2578.61,28.67427,-81.32752,
1598.71,2224.08,28.689722,-81.319359,
3033.91,4599.43,28.67427,-81.32752,
1171.78,1686.31,28.67427,-81.32752,
22890.55,20848.71,28.67427,-81.32752,
139379.62,182954.15,28.674171,-81.317772,
139379.62,223386.51,28.655821,-81.322792,
134002.32,142069.26,28.6531,-81.30811,
21079.02,26102.74,28.6531,-81.30811,
1048483.8,1086497.63,28.627439,-81.317032,
14580000,21150000,28.676445,-81.311829,
1374286.5,1813728.35,28.661739,-81.314072,
814176,1214884.93,28.661739,-81.314072,
1221682.5,1981104.78,28.647572,-81.283546,
3736647,4127724.48,28.66025,-81.3179,
1113489,1262919.22,28.66025,-81.3179,
13851,12766.83,28.653293,-81.307234,
881968.5,1424423.23,28.653293,-81.307234,
924129,1395896.85,28.653293,-81.307234,
4183123.5,4039642.36,28.653293,-81.307234,
1135202.4,1659211.83,28.64827,-81.27555,
1590895.32,1775388.27,28.649979,-81.275429,
1590895.32,1487054.4,28.649979,-81.275429,
1590895.32,1365040.69,28.649979,-81.275429,
17568.54,23060.61,28.677351,-81.269124,
5823508.68,6291439.25,28.677351,-81.269124,
78596.1,144362.57,28.677351,-81.269124,
811851.48,939797.65,28.677351,-81.269124,
555330.47,514591.43,28.6491,-81.27005,
310500,453485.25,28.697336,-81.315474,
1496700,2521460.56,28.697054,-81.315432,
567900,522173.26,28.697054,-81.315432,
456818.4,498989.59,28.664688,-81.286446,
296123.78,500441.78,28.692738,-81.314789,
1037729.44,1164970.63,28.692738,-81.314789,
9584.06,11535.37,28.692738,-81.314789,
48645.14,82362.06,28.69857,-81.313385,
65573.18,64101.07,28.677132,-81.262245,
161588.95,172179.49,28.69857,-81.313385,
119835.45,148560.97,28.69857,-81.313385,
90189.91,118011.69,28.69857,-81.313385,
844.14,976.05,28.686995,-81.29885,
14430.72,22733.82,28.69068,-81.30461,
494.11,516.85,28.69068,-81.30461,
103859.61,84849.15,28.676641,-81.242088,
1662418.73,1905780.2,28.676641,-81.242088,
352802.2,293342.33,28.676641,-81.242088,
4340.76,4780.5,28.705126,-81.307297,
1108279.15,1914521.2,28.676641,-81.242088,
230891.49,203928.91,28.6858,-81.2797,
923565.96,1542760.6,28.6858,-81.2797,
125143.19,114881.45,28.696911,-81.262291,
66219.68,76324.8,28.698442,-81.261292,
82197.37,96516.15,28.696911,-81.262291,
92356.6,116892.97,28.69988,-81.30696,
230891.49,195566.02,28.6858,-81.2797,
84762.11,107431.91,28.71399,-81.31761,
317335.42,433162.84,28.69663,-81.309315,
30904.36,41846.98,28.681755,-81.27453,
42582.86,52516.67,28.684715,-81.236155,
41543.84,39931.94,28.68913,-81.27598,
42442.47,74062.8,28.6858,-81.2797,
54003.67,37940.6,28.698185,-81.29773,
8075.66,10969.01,28.705669,-81.274986,
13851.64,14254.35,28.705669,-81.274986,
51849.92,62941.6,28.705669,-81.274986,
38754.67,49481.97,28.705669,-81.274986,
894.94,1393.35,28.705669,-81.274986,
2696.81,3813.67,28.705669,-81.274986,
5704.87,6113.34,28.705669,-81.274986,
1572.83,2478.79,28.705669,-81.274986,
92356.6,134589.42,28.700476,-81.305695,
64412.26,66969.3,28.677132,-81.262245,
902416.3,1226434.29,28.695286,-81.304939,
2110.35,2125.12,28.695286,-81.304939,
95627.87,143503.19,28.705669,-81.274986,
1772.32,2531.63,28.695286,-81.304939,
59789.81,57248.03,28.705669,-81.274986,
3005.28,3700.68,28.695286,-81.304939,
559496.26,565373.77,28.67736,-81.26181,
1803.72,1445.43,28.67736,-81.26181,
831.21,781.26,28.690453,-81.30423,
3255.57,4990.65,28.690453,-81.30423,
956.81,1033.54,28.705669,-81.274986,
3005.28,2833.98,28.705126,-81.307297,
30015.89,34706.54,28.705126,-81.307297,
1828.66,2683.83,28.700476,-81.305695,
5763.05,8737.94,28.700476,-81.305695,
2682.04,2538.71,28.700476,-81.305695,
914.33,1557.84,28.700476,-81.305695,
1496.18,2144.5,28.700476,-81.305695,
17547.75,17693.66,28.700476,-81.305695,
851430.7,1233018.1,28.64803,-81.26884,
1296622.35,1428452.54,28.672476,-81.284355,
12510000,9540000,28.715437,-81.316605,
393417,419006.81,28.715437,-81.316605,
1767046.5,1892860.21,28.691572,-81.263916,
3023662.5,2364745.97,28.691572,-81.263916,
5709735,4426620.51,28.691572,-81.263916,
6628203,5766125.66,28.691572,-81.263916,
50589,51904.31,28.691324,-81.263962,
303534,414280.2,28.691324,-81.263962,
13680000,16380000,28.704578,-81.295616,
581377.5,816665.63,28.704578,-81.295616,
1689457.5,2117718.08,28.651489,-81.253418,
1965870,1951401.2,28.651489,-81.253418,
1730281.5,2219086.02,28.651489,-81.253418,
1367725.5,2115729.11,28.651489,-81.253418,
753769.8,1048343.04,28.703993,-81.288177,
216216,241186.79,28.703993,-81.288177,
770310,1163155.78,28.698097,-81.312088,
828265.5,869678.78,28.698097,-81.312088,
8575821,11070000,28.70134,-81.259758,
7406010,8407746.91,28.70134,-81.259758,
475380,370796.4,28.70134,-81.259758,
122607,104661.26,28.70134,-81.259758,
127395,196412.52,28.70134,-81.259758,
19836,35480.57,28.70134,-81.259758,
1580724,1361521.84,28.704477,-81.283707,
688905,704138.07,28.64819,-81.26784,
225000,233372.25,28.698212,-81.261696,
317461.5,338382.21,28.538822,-80.971413,
921581.44,828409.56,28.560461,-81.02121,
106427.48,107242.51,28.560978,-81.021217,
83871.07,76577.64,28.560978,-81.021217,
89444.65,117621.5,28.560978,-81.021217,
89444.65,95203.54,28.560978,-81.021217,
8655.47,7799.43,28.560978,-81.021217,
62552.17,45825.72,28.560978,-81.021217,
122348.76,163704.85,28.560978,-81.021217,
95311.26,154289.86,28.560978,-81.021217,
43504.42,53207.65,28.560978,-81.021217,
401780.27,564018.74,28.560978,-81.021217,
139867.83,155702.27,28.560978,-81.021217,
279000,212552.8,28.685553,-81.495972,
277276.92,419721.84,28.700928,-81.509201,
391131.18,423576.29,28.70496,-81.51722,
110832.44,156554.36,28.739143,-81.527199,
17910000,28710000,28.688257,-81.54155,
323183.7,440106.07,28.69965,-81.509201,
893026.29,946513.2,28.70725,-81.46823,
1452076.39,2075968.27,28.70381,-81.50983,
382291.33,541223.59,28.7125,-81.5204,
1130724,1572271.72,28.70631,-81.50759,
41789.07,53186.04,28.75739,-81.531795,
44941.91,40035.15,28.708584,-81.46698,
45262.75,42849.02,28.706865,-81.46804,
5941922.91,6552265.35,28.69965,-81.509201,
1362100.01,1715265.3,28.732979,-81.576469,
6647.63,7153.6,28.75738,-81.503189,
35248.38,56583.69,28.75738,-81.503189,
33110.96,43503.33,28.75738,-81.503189,
27888.67,37695.64,28.70364,-81.56709,
27888.67,45709.53,28.70364,-81.56709,
9720000,12240000,28.687456,-81.509407,
7862438.7,8793933.26,28.719175,-81.509048,
35597.7,55976.67,28.68591,-81.50739,
18810000,26280000,28.728079,-81.540382,
12960000,12690000,28.694817,-81.520531,
63360000,61470000,28.692148,-81.522636,
406800,415350.94,28.88977,-81.31433,
220320,163616.24,28.88949,-81.31506,
447535.44,507505.19,28.897057,-81.30777,
707364.9,860969.9,28.897057,-81.30777,
208800,254736,28.87376,-81.31279,
530661.6,755184.52,28.869392,-81.315231,
477872.1,559301.51,28.89122,-81.28498,
2857.14,3458.44,28.88058,-81.28376,
14285.7,23355.4,28.88058,-81.28376,
28571.4,36451.84,28.88058,-81.28376,
115237.96,100843.36,28.88058,-81.28376,
79999.91,120890.74,28.88058,-81.28376,
6834.28,9541.85,28.890165,-81.334137,
95237.98,82646.57,28.890165,-81.334137,
12380.94,17071.21,28.88058,-81.28376,
61904.69,97189.37,28.88058,-81.28376,
171428.37,143639.83,28.88058,-81.28376,
57142.79,51163.14,28.88058,-81.28376,
4761.9,7217.22,28.890165,-81.334137,
66666.59,101733.48,28.890165,-81.334137,
64761.83,107047.68,28.890165,-81.334137,
2285.71,3559.68,28.890165,-81.334137,
19285.69,33908.87,28.890165,-81.334137,
754.28,708.91,28.890165,-81.334137,
29333.3,28607.89,28.890165,-81.334137,
2962.85,2545.11,28.890165,-81.334137,
13333.32,19801.58,28.890165,-81.334137,
37108.53,61686.84,28.88058,-81.28376,
2685.71,2409.41,28.88058,-81.28376,
10476.18,13749.93,28.88058,-81.28376,
190475.97,203958.62,28.88058,-81.28376,
24571.4,31780.6,28.88058,-81.28376,
21428.55,36103.46,28.88058,-81.28376,
754.28,1260.23,28.88058,-81.28376,
95237.98,99821.6,28.88058,-81.28376,
61904.69,98720.03,28.88058,-81.28376,
6666.66,6454.93,28.88058,-81.28376,
10476.18,13950.24,28.88058,-81.28376,
14285.7,13543.18,28.88058,-81.28376,
10476.18,10123.84,28.88058,-81.28376,
14285.7,13525.18,28.88058,-81.28376,
10476.18,8414.99,28.88058,-81.28376,
5942.85,4468.43,28.88058,-81.28376,
6666.66,4972.83,28.86796,-81.310196,
59381.1,71184.99,28.87971,-81.30964,
2023.81,2238.34,28.86796,-81.310196,
1071.43,1453.5,28.86796,-81.310196,
2857.14,2127.43,28.88058,-81.28376,
754.28,676.58,28.87971,-81.30964,
126666.52,118517.05,28.91117,-81.3043,
201904.53,275175.68,28.91117,-81.3043,
1609.52,2118.41,28.91117,-81.3043,
7999.99,8037.21,28.91117,-81.3043,
4095.23,5890.67,28.86796,-81.310196,
7999.99,6036.79,28.91117,-81.3043,
11428.56,10919.02,28.91117,-81.3043,
6285.71,10820.47,28.91117,-81.3043,
1005.71,909.13,28.8899,-81.32121,
45714.23,62657.21,28.890165,-81.334137,
33333.29,55259.44,28.890165,-81.334137,
6666.66,6047.99,28.890165,-81.334137,
404.76,329.46,28.8899,-81.32121,
4761.9,4437.82,28.890165,-81.334137,
2857.14,2639.4,28.890165,-81.334137,
20237.12,20173.78,28.8899,-81.32121,
3357.14,3173.06,28.87869,-81.30826,
4095.23,6478.66,28.8899,-81.32121,
33333.29,57406.93,28.8899,-81.32121,
14285.7,23054.97,28.8899,-81.32121,
3357.14,3835.45,28.8899,-81.32121,
1485.71,2123.27,28.8899,-81.32121,
2330463.6,3482616.84,28.905035,-81.304306,
1093860,1280805.05,28.86972,-81.32303,
67500,64407.15,28.911673,-81.307678,
101974.5,77010.73,28.90411,-81.292366,
1788300,2806808.38,28.8871,-81.3109,
708794.1,595148.89,28.8871,-81.3109,
270000,225261,28.8871,-81.3109,
29457,48060.63,28.8871,-81.3109,
59387.4,44115.81,28.88744,-81.30162,
1393115.4,1114882.39,28.654021,-81.419299,
1393115.4,1715830.58,28.653429,-81.420059,
1393115.4,1952348.14,28.654037,-81.422302,
1393115.4,1224715.61,28.653137,-81.422218,
1393115.4,1072453.67,28.653938,-81.421883,
1393114.5,2061809.46,28.654284,-81.423492,
1393114.5,1886722.83,28.654476,-81.423645,
1393114.5,1513028.22,28.654259,-81.423767,
30265.42,30231.82,28.67567,-81.39719,
57124.76,45793.04,28.67567,-81.39719,
329427.09,319544.27,28.67567,-81.39719,
108118.59,148605.11,28.6627,-81.4113,
224721.37,216911.63,28.67638,-81.393837,
224721.37,193799.71,28.67638,-81.393837,
58500,62336.66,28.66683,-81.38962,
1655653.5,2011579.27,28.663418,-81.406601,
1142895.09,1738000.56,28.6627,-81.4113,
1142895.09,1811918.45,28.6627,-81.4113,
1839148.74,2593668.71,28.68197,-81.40609,
3783708.72,4273880.62,28.68197,-81.40609,
3260351.16,4006867.24,28.68197,-81.40609,
24041.16,23430.75,28.684504,-81.405052,
146096.28,241497.15,28.684214,-81.405037,
1849.32,2231.66,28.68412,-81.4037,
372637.98,606622.96,28.68499,-81.40193,
53630.28,66029.6,28.68401,-81.40555,
34416,38732.87,28.6627,-81.4113,
2016263.7,3251830.1,28.66177,-81.398849,
17910000,15480000,28.6627,-81.4113,
345203.1,453808.14,28.655844,-81.419151,
625461.69,969820.88,28.641487,-81.398682,
568601.54,856504.96,28.641754,-81.398682,
78616.93,103363.03,28.641609,-81.426476,
295270.57,431170.63,28.641754,-81.398682,
1563197.15,1975909.34,28.64142,-81.398682,
1563197.15,1927578.41,28.64142,-81.398682,
4387.92,7946.29,28.641609,-81.426476,
1281551.99,1550393.4,28.641754,-81.398682,
1461726.46,2171371.27,28.641754,-81.398682,
173688.57,211321.85,28.641754,-81.398682,
3080686.78,2266892.56,28.641754,-81.398682,
746860.86,1051433.71,28.641754,-81.398682,
368402.6,522966.65,28.641754,-81.398682,
601510.95,899018.27,28.641754,-81.398682,
456161.04,468541.25,28.641754,-81.398682,
9141.5,9598.58,28.66186,-81.381775,
42050.92,70123.77,28.66585,-81.414125,
18283.01,17003.86,28.66311,-81.402755,
22853.76,35755.53,28.65042,-81.38134,
4936.41,7220.98,28.65453,-81.418594,
36474.6,54099.13,28.641609,-81.426476,
9141.5,11831.83,28.64432,-81.36979,
2742.45,4645.41,28.672655,-81.38979,
685145.65,960261.1,28.66683,-81.38962,
903001.4,944568.36,28.66683,-81.38962,
39277.39,34388.14,28.66683,-81.38962,
91415.04,106617.36,28.669853,-81.4067,
377544.11,361989.29,28.68077,-81.41571,
20476.97,21471.53,28.68077,-81.41571,
142607.46,215622.48,28.65453,-81.418594,
28155.83,29500.95,28.66863,-81.39394,
14077.92,17150.28,28.669853,-81.4067,
279371.67,200825.77,28.669853,-81.4067,
25504.8,38636.81,28.669853,-81.4067,
189686.2,322879.3,28.669853,-81.4067,
423251.63,689953.06,28.669853,-81.4067,
22860000,33750000,28.67066,-81.397469,
2182570.2,3595478.84,28.66794,-81.390358,
1154977.2,1173835.67,28.668346,-81.390358,
2782157.4,3901641.89,28.668753,-81.39035,
19080000,18720000,28.665436,-81.418083,
7581106.67,10260000,28.657074,-81.419479,
11340000,13680000,28.659837,-81.414515,
598023,633270.48,28.67822,-81.42418,
593163,922302.03,28.67822,-81.42418,
700326,959928.44,28.67822,-81.42418,
501187.5,741460.8,28.67822,-81.42418,
92583,126949.07,28.67822,-81.42418,
7504335,10170000,28.68188,-81.42411,
8034948,7198108.17,28.68188,-81.42411,
8014428,12510000,28.68188,-81.42411,
57519,87978.19,28.68188,-81.42411,
40527,45777.19,28.68188,-81.42411,
530955,797639.89,28.68188,-81.42411,
48906,50247.25,28.68188,-81.42411,
5378926.5,8326578.22,28.66081,-81.40937,
1566135,2334167.6,28.66081,-81.40937,
1074987,1627953.86,28.65739,-81.43558,
930604.5,876339.09,28.65739,-81.43558,
2486866.5,3798817.9,28.65739,-81.43558,
943272,1259411.5,28.65739,-81.43558,
1540931.4,1571750.03,28.661974,-81.395477,
149261.1,172519.56,28.6627,-81.4113,
89781.11,123832.22,28.6627,-81.4113,
1069517.51,1697965.99,28.6627,-81.4113,
56113.2,42926.59,28.6627,-81.4113,
336679.17,465182.88,28.6627,-81.4113,
404015.01,467655.45,28.6627,-81.4113,
897811.13,922748.73,28.67741,-81.36196,
1122263.91,1070673.44,28.6627,-81.4113,
561131.96,571243.55,28.6627,-81.4113,
520963.89,641046.06,28.64049,-81.39735,
8692818.96,12960000,28.658208,-81.415768,
81000,106414.56,29.04153,-81.32774,
2831308.92,3455567.24,29.028045,-81.308575,
1152126.36,983528.8,29.028045,-81.308575,
256130.82,263343.46,29.028045,-81.308575,
4500,4455.79,28.960885,-81.41414,
945.9,1049.95,28.960885,-81.41414,
3199140,5371356.06,29.04441,-81.31843,
3690000,4543091.1,29.042641,-81.31546,
608400,864414.72,29.04441,-81.31843,
1265135.4,1996130.63,29.04465,-81.31578,
2443073.4,3306318.73,29.044104,-81.303902,
302398.2,406408.67,29.030603,-81.336723,
959683.05,713562.73,29.05291,-81.3046,
4839381,5595640.75,29.031698,-81.30899,
2872602,4395511.95,29.00825,-81.31426,
1630035,2111169.17,29.00825,-81.31426,
98595,143948.7,29.00825,-81.31426,
225684,291414.01,29.016613,-81.308235,
863442,1227358.63,29.016613,-81.308235,
1224747,1708213.43,29.016613,-81.308235,
504306,450042.67,29.016613,-81.308235,
658647,589880.3,29.016613,-81.308235,
702000,675387.18,29.03071,-81.309,
1383287.79,1680993.45,29.05066,-81.30359,
10800000,10350000,29.001169,-81.302521,
369000,516233.95,29.04542,-81.31559,
5949000,9090000,29.04504,-81.316017,
295963.2,273236.19,29.028978,-81.303596,
5278341.6,6584203.31,29.02948,-81.30423,
255681.9,206152.23,29.03024,-81.3056,
945000,865468.8,29.03128,-81.3045,
117034.2,153122.16,29.07232,-81.32791,
53096.4,81917.13,29.023027,-81.359665,
47004.3,49882.94,29.023027,-81.359665,
61393.5,88546.62,29.01625,-81.32205,
463540.5,710477.8,29.045803,-81.341331,
671984.69,588723.1,29.02671,-81.30561,
202849.2,347601.58,29.0305,-81.3339,
4071012.33,3892376.31,29.019928,-81.303154,
287580.13,376617.23,29.019928,-81.303154,
1056188.38,994179.56,29.01911,-81.301018,
97750.31,109262.07,29.01988,-81.30816,
391810.39,296208.65,29.01988,-81.30816,
633377.69,875034.09,29.02484,-81.30667,
68809.37,105344.11,29.03078,-81.31698,
241567.31,295245.49,29.03078,-81.31698,
114449.6,160362.77,29.033541,-81.309074,
1207836.53,1674211.21,29.033541,-81.309074,
345096.15,564006.52,29.032209,-81.32431,
80522.44,127095.32,29.03372,-81.305,
747708.33,642220.14,29.05503,-81.3076,
196396.18,323922.12,29.019928,-81.303154,
2030851.8,2411027.26,29.02669,-81.30237,
819000,729729,29.02669,-81.30237,
419670,720153.72,29.02669,-81.30237,
97308,109653.66,29.02371,-81.2938,
277276.92,347381.4,29.02841,-81.30278,
2859364.8,3193109.86,29.009834,-81.244514,
33743.7,28432.98,29.009834,-81.244514,
33743.7,50200.5,29.009834,-81.244514,
33743.7,42685.92,29.009834,-81.244514,
33743.7,45103.52,29.009834,-81.244514,
1124.1,1222.92,29.0383,-81.2798,
29250,51776.01,29.039076,-81.302818,
311223.6,493585.07,29.02696,-81.27288,
350059.5,333256.64,29.0383,-81.2798,
814174.73,1160510.01,29.02798,-81.2835,
67320,62904.89,29.01916,-81.20772,
35010,52993.94,29.01916,-81.20772,
1052847,1111109.45,29.031343,-81.274521,
937332,858971.04,29.031343,-81.274521,
1146636,992069.47,29.031343,-81.274521,
914229,1453445.84,29.031343,-81.274521,
1041678,1148677.08,29.031343,-81.274521,
1212579,1376592.44,29.031343,-81.274521,
2338353,3157548.21,29.031343,-81.274521,
26532,37344.75,29.031343,-81.274521,
5215572,9090000,29.04107,-81.2847,
250776,283049.62,29.04107,-81.2847,
1047303,1099869.23,29.04107,-81.2847,
4273758,3962115.57,29.04107,-81.2847,
3333627,4092600.53,29.04107,-81.2847,
2401362,2643265.6,29.04107,-81.2847,
4344633,3387640.69,29.04107,-81.2847,
117657,154732.6,29.04107,-81.2847,
6120,6710.07,29.04107,-81.2847,
161829,156773.46,29.04107,-81.2847,
4659309,5257168.23,29.001417,-81.296547,
1820439,1703503.1,29.001417,-81.296547,
1664838,2156842.58,29.001417,-81.296547,
1923651,2216738.47,29.001417,-81.296547,
54009,88466.74,29.001417,-81.296547,
1058778,1116608.45,29.001417,-81.296547,
4379715,5587710.47,29.056835,-81.281441,
129060,117256.69,29.056835,-81.281441,
1439100,1615991.29,29.056835,-81.281441,
247410,260812.2,29.056835,-81.281441,
729900,688651.89,29.04622,-81.29817,
414828,311364.09,29.04622,-81.29817,
342792,489554.97,29.04622,-81.29817,
355887,473211.91,29.04622,-81.29817,
823194,1028096.87,29.04622,-81.29817,
1051488,1276421.26,29.04622,-81.29817,
1297125,1185842.05,29.04622,-81.29817,
15930000,21870000,29.00433,-81.29976,
36900,48002.47,29.058113,-81.30159,
9180000,12420000,29.05596,-81.30296,
42300000,32310000,29.02907,-81.30023,
5041458,5075437.43,29.02581,-81.30211,
459532.8,570691.95,29.01636,-81.22308,
2719310.4,2636338.8,29.019035,-81.219383,
56044.8,58869.46,29.019035,-81.219383,
73626.3,65797.17,29.048075,-81.254524,
69303.16,75086.93,29.009844,-81.29464,
60244.25,81486.97,29.009844,-81.29464,
55394.95,55915.66,29.009844,-81.29464,
202849.2,160879.7,29.013754,-81.298866,
604619.68,894725.88,29.022595,-81.300725,
32653.39,50056.34,29.020754,-81.301094,
345096.15,460953.56,29.0747,-81.2795,
172548.08,256490.13,29.016426,-81.298935,
108160.43,108901.11,29.02006,-81.29989,
176896.85,162489.31,29.010143,-81.298767,
113629.22,167626.51,29.010143,-81.298767,
362350.96,488522.65,29.010143,-81.298767,
362350.96,620239.76,29.010143,-81.298767,
606727.29,857652.71,29.010143,-81.298767,
301959.69,392798.83,29.061867,-81.281364,
259685.14,379616.56,29.061867,-81.281364,
258477.58,219760.74,29.061867,-81.281364,
43213.89,65883.9,29.06131,-81.283478,
180880.89,264835.66,29.06286,-81.27777,
85433.46,103364.15,29.059553,-81.284195,
356599.36,416664.95,29.06082,-81.280411,
527464.04,824613.01,29.03526,-81.28937,
920256.41,1177928.2,29.03526,-81.28937,
934986.12,1134594.44,29.010143,-81.298767,
112226.39,172896.88,28.984697,-81.26091,
34509.62,28981.45,29.011271,-81.298775,
104316.67,122676.41,29.06056,-81.28553,
411122.3,531375.58,29.060213,-81.285339,
2697840,3143350.51,28.86816,-81.266846,
1578096,1542090.16,28.86816,-81.266846,
1219392,1209392.99,28.86816,-81.266846,
925200,758710.26,28.86816,-81.266846,
846360,964850.4,28.86816,-81.266846,
828360,626478.73,28.86816,-81.266846,
828360,1314985.05,28.86816,-81.266846,
820872,690148.13,28.86816,-81.266846,
792792,808566.98,28.86816,-81.266846,
736200,984786.03,28.86816,-81.266846,
634500,802317.64,28.87454,-81.265022,
424710,366079.63,28.9025,-81.2456,
401904,381465.17,28.86816,-81.266846,
374535.9,590867.84,28.89044,-81.24672,
331200,458896.15,28.86816,-81.266846,
234000,211723.2,28.86816,-81.266846,
166500,229437,28.868076,-81.259735,
125892,209531.75,28.89234,-81.25351,
101700,128369.81,28.86816,-81.266846,
64800,78840.28,28.86816,-81.266846,
47304,77419.38,28.86816,-81.266846,
277276.92,362043.53,28.91661,-81.22168,
314384.4,275662.3,28.897964,-81.237717,
373562.64,611789.14,28.897938,-81.239052,
65700,61516.22,28.931465,-81.223335,
65877.3,49556.07,28.931465,-81.223335,
65877.3,61678.94,28.931465,-81.223335,
65877.3,104515.65,28.931465,-81.223335,
20141.09,19675.53,28.90556,-81.24523,
1139118.3,1072119.92,28.88686,-81.277023,
1057446,1207397.13,28.94668,-81.239,
135000,210243.6,28.90556,-81.24523,
746900.2,928680.77,28.94484,-81.22621,
1894725,1952199.59,28.94429,-81.24681,
1331154,1196574.33,28.94429,-81.24681,
3661425,6458753.7,28.94429,-81.24681,
3342222,2994630.91,28.94429,-81.24681,
1963197,2539591.64,28.94429,-81.24681,
1838349,1891661.12,28.94429,-81.24681,
2141190,3154371.13,28.94429,-81.24681,
1144692,967608.15,28.94429,-81.24681,
415521,389395.12,28.94429,-81.24681,
2056770,2542739.5,28.920351,-81.215462,
2792637,3260951.05,28.920351,-81.215462,
1181772,1681945.18,28.920351,-81.215462,
845937,1298242.59,28.920351,-81.215462,
367200,315792,28.920351,-81.215462,
15300,21423.92,28.920351,-81.215462,
1120707,1211708.41,28.87821,-81.27189,
2339280,2424102.29,28.87821,-81.27189,
1213650,1013604.07,28.87821,-81.27189,
2057121,3003487.17,28.89137,-81.25037,
2215494,3329665.93,28.89137,-81.25037,
1000701,870753.97,28.89137,-81.25037,
4188123,3607481.63,28.89137,-81.25037,
72000,96033.6,28.89137,-81.25037,
2891502,3546745.27,28.870665,-81.266235,
852579,1293062.24,28.870665,-81.266235,
1866096,1672208.63,28.870665,-81.266235,
2325672,3222348.79,28.87365,-81.22882,
2794212,4033249.43,28.87365,-81.22882,
2253402,2289600.65,28.87365,-81.22882,
3446433,4921506.32,28.931261,-81.2295,
3679947,4599845.43,28.931261,-81.2295,
3444858,4744947.41,28.931261,-81.2295,
1439577,1810135.64,28.931261,-81.2295,
2518335,3742447.28,28.90583,-81.24265,
3775419,3930045.06,28.90583,-81.24265,
3893382,5333399.95,28.90583,-81.24265,
88893,152980.41,28.90583,-81.24265,
4054590,6393472.13,28.93258,-81.22775,
3020175,4204083.6,28.93258,-81.22775,
1545492.44,2803578.92,28.88224,-81.24154,
126316.8,174925.4,28.941206,-81.244637,
243423,321690.31,28.947104,-81.24469,
84712.5,73855.07,28.89519,-81.23494,
134724.6,195318.61,28.848459,-81.235954,
1631098.37,1166530.56,28.930342,-81.223206,
7574731.48,5925015.56,28.930342,-81.223206,
25138.71,39757.58,28.89949,-81.22549,
64081.27,75608.34,28.89949,-81.22549,
37146.94,36271.75,28.89949,-81.22549,
27271.01,43026.95,28.89519,-81.23494,
60938.93,61075.43,28.89519,-81.23494,
59031.08,79057.97,28.89519,-81.23494,
465739.52,546638.48,28.89519,-81.23494,
12232.68,15045.76,28.902573,-81.254791,
95616.89,97214.07,28.894764,-81.260292,
353513.13,485594.48,28.894764,-81.260292,
50165.2,54436.21,28.898335,-81.25988,
51175.23,50230.54,28.89648,-81.24243,
135071.2,179652.25,28.863449,-81.25293,
330955.63,360740.97,28.863075,-81.252411,
26597.65,24273.02,28.91673,-81.21649,
25363.16,28801.78,28.91673,-81.21649,
21547.47,18814.82,28.946646,-81.24469,
27271.01,41535.93,28.896481,-81.234467,
887486.3,673779.6,28.904903,-81.261658,
55776.52,56720.7,28.904903,-81.261658,
